user_id,ad_click,article_click,banner_click,banner_video_ad_click,banner_video_click,choice_card_click,clicked_whiteboard_proceed,complete_scheme_profile_click,contact_now_click,jobs_card_click,jobs_options_click,location_details_screen_proceed_click,logout_click,notification_click,scheme_category_click,scheme_click,service_options_click,sub_service_card_click,sub_service_click,verify_otp_click,view_modify_click,article_view,enquiry_successfully,choice_submit_success,engagement_time_msec
190738,0,1,0,0,0,0,0,0,0,1,9,0,0,0,1,1,3,0,4,0,5,0,0,0,970226
196331,0,1,0,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,12,0,0,969992
190769,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5,1,0,0,0,969921
202797,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,969879
191688,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,2,0,1,0,2,0,0,3,969851
187556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,969711
202168,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,1,0,0,0,0,3,0,0,0,968795
218484,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,968664
214947,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,3,968308
193958,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,968292
185047,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,967564
223095,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,6,0,0,12,0,0,967304
203171,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,967061
208135,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,12,0,0,967006
213184,0,2,0,0,20,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,27,0,0,966967
222098,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,2,3,965937
186211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965764
193504,0,2,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,965641
203588,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,963991
199105,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,2,0,0,0,0,0,963543
196593,0,0,0,0,0,1,0,0,0,0,0,8,0,3,0,0,3,0,0,0,8,0,0,0,963338
217415,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,13,0,0,963198
213442,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,6,0,0,962600
211347,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,962436
215352,0,0,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,962354
206985,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,2,962292
218051,0,0,0,0,0,7,4,0,0,0,0,0,0,4,1,0,1,0,1,0,3,3,0,7,961963
200477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,961804
199619,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,16,0,0,0,961320
208343,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,4,0,0,960146
209920,0,4,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,14,0,0,960037
220932,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,3,33,0,0,959876
205973,0,5,0,0,0,0,2,0,0,0,1,2,0,0,1,0,4,0,0,0,3,0,0,0,959779
196887,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959264
202216,0,1,0,0,0,3,0,1,0,0,3,1,0,0,2,2,0,0,0,0,1,0,0,0,959088
208001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,2,0,2,11,0,0,958796
216557,0,5,1,0,0,0,1,1,0,0,4,0,0,2,1,4,0,0,0,0,0,27,0,0,958122
212779,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,12,0,0,957927
193935,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2,1,0,0,0,0,0,0,0,957762
202205,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,957677
211518,0,0,0,0,0,14,2,0,0,0,0,1,1,2,0,0,0,0,0,0,15,1,0,13,957522
190378,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,0,5,0,0,0,0,956916
221771,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,956658
195092,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,7,0,0,0,956541
212466,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,956536
202611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,955730
201941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954581
218024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,9,0,1,0,0,954373
184001,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,0,8,0,0,0,0,0,953601
213651,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,15,0,0,953026
200337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,952473
207256,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,6,0,0,952402
210001,0,1,2,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,0,5,20,0,0,952231
204197,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,951867
208771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,32,0,0,951861
220057,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,2,951843
211319,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,951348
210636,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,951246
210961,0,1,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,32,0,0,950976
200145,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,950798
187249,0,3,0,0,0,0,0,0,0,3,11,0,0,0,1,0,6,0,7,0,0,0,0,0,949792
210209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,949078
212368,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,9,0,1,949049
217088,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,0,37,0,0,947630
210328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,1,0,1,0,0,6,3,0,947282
208577,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,946411
197874,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26,0,0,0,946185
188995,0,2,0,0,0,2,0,1,0,0,3,1,0,0,2,5,0,0,0,0,1,0,0,0,945790
208063,0,0,3,0,0,1,0,0,0,3,1,0,0,1,2,0,5,0,2,0,3,11,0,1,945671
208780,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,21,0,1,945333
201223,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,945309
222319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,5,5,7,0,0,16,0,0,945230
220600,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,14,0,2,945070
184576,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,5,0,2,0,1,0,0,0,944367
218277,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,943923
190953,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,943170
197939,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,943033
213857,0,3,0,1,4,0,0,0,0,0,3,0,0,0,1,2,0,0,0,1,3,13,0,0,942921
222901,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,23,0,0,942794
185963,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,942664
186146,0,1,0,0,0,0,3,0,0,0,1,1,2,2,1,0,5,0,5,0,9,6,0,0,942616
191539,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,941711
216718,0,0,0,0,0,1,0,0,0,0,4,1,0,1,1,1,0,0,0,0,0,2,0,0,940529
212055,0,0,2,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,0,3,5,0,1,940408
184760,0,2,0,0,2,1,2,0,0,1,1,1,0,3,2,0,3,0,1,0,0,0,0,0,940075
206734,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,2,0,2,0,0,0,0,0,939643
220720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,35,0,0,939329
201366,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,1,0,6,0,5,0,0,1,938852
196464,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,10,938797
211278,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,43,1,0,938224
212868,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,17,0,1,1,7,32,0,0,937799
219388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,937463
209158,0,0,0,0,0,4,2,0,0,0,0,2,0,1,0,0,0,0,0,0,14,5,0,0,936870
208488,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,936525
188426,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,936459
208185,0,0,1,0,0,0,1,0,0,0,0,0,0,6,2,2,1,0,1,0,0,16,0,0,936264
187431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936167
199097,0,0,0,0,0,0,0,0,0,2,4,0,0,0,3,2,1,0,0,0,0,0,0,0,936086
208224,0,2,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,3,26,0,0,935316
189046,0,4,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,935220
193719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,935108
197771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,3,1,3,0,0,0,934961
218353,0,1,1,0,0,0,0,0,0,3,7,0,1,0,1,0,1,0,1,0,0,13,0,0,934822
206145,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934311
193125,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19,0,0,0,934142
212107,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,25,0,0,934013
208527,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,3,1,1,1,0,0,2,0,0,933632
216201,0,1,0,0,0,0,0,0,0,1,7,0,0,0,2,4,0,0,0,0,0,12,0,0,933601
212056,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,3,0,4,1,0,17,0,1,932720
222046,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,9,1,0,932653
189029,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0,0,1,0,1,0,5,0,0,0,932372
204540,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,932233
217695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,931497
213845,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,3,0,0,931133
215526,0,0,1,0,0,0,0,0,0,1,11,0,0,0,0,0,4,0,3,0,4,28,0,0,931021
203885,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,930907
219617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,15,0,0,930211
217761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,930049
210798,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,930034
218057,0,1,0,0,0,0,0,0,0,0,9,1,0,0,2,2,3,0,2,0,0,18,0,0,929699
211263,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,0,0,0,0,1,26,0,0,929021
184610,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,928782
213818,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,927606
214084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,13,0,0,927231
219255,0,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,2,0,1,1,18,5,0,2,926867
204210,0,0,0,0,0,7,0,0,0,0,0,1,2,0,0,0,0,0,0,2,5,7,0,3,926836
212240,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,1,28,0,0,926426
212909,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,925861
212229,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,4,15,0,0,925418
212820,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,1,0,0,3,8,11,0,0,925121
206900,0,2,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,924702
190448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,924518
184159,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,2,0,0,5,0,0,924125
192022,0,0,0,0,0,1,1,0,0,1,2,0,0,2,3,3,3,0,2,0,0,0,0,0,923713
217824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,923578
207958,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,5,27,0,0,923568
197333,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,923456
187581,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,10,923195
214207,0,0,1,0,0,0,3,1,0,0,1,2,0,3,0,0,4,0,0,0,19,6,0,0,923012
222062,0,1,2,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,13,0,0,922263
205815,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,921596
214643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0,0,920906
219282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,920673
200269,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,920395
190777,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,920374
217016,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,11,0,0,0,919971
201561,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,1,1,0,0,0,0,0,0,0,919715
202354,0,0,0,0,0,5,0,0,0,2,1,3,0,0,0,0,0,0,0,0,3,0,0,0,919330
211309,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,14,0,0,919146
218418,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,918668
202729,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,4,0,0,0,918269
216431,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0,3,0,1,12,0,0,918032
213617,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,2,0,0,0,0,1,20,0,0,917586
200609,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,917526
185581,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,0,3,0,2,0,5,0,0,0,917460
212198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,916970
210035,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,1,2,1,0,0,15,0,0,916959
210382,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,0,0,916192
207580,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,915661
215028,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,915576
198882,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,1,4,0,5,0,0,0,0,0,915217
201521,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,6,0,0,0,914957
208646,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,2,3,0,3,0,3,11,0,0,914752
218170,0,0,2,0,0,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,7,0,1,914606
209489,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,914276
212474,0,0,2,0,0,0,1,3,0,0,2,0,0,0,1,0,1,0,1,0,4,11,0,0,914086
207685,0,0,0,0,0,10,0,0,0,0,0,3,1,0,0,0,0,0,0,1,7,0,0,10,913851
211436,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,13,0,1,913823
205886,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,913801
186893,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,912935
186308,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,912368
190031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,911751
222495,0,1,2,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,0,0,911654
200626,0,0,0,0,0,2,1,0,0,1,5,1,0,1,0,0,0,0,0,0,2,0,0,1,911572
208783,0,1,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,29,0,0,911463
219931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12,7,0,910971
217300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,910375
188626,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4,0,0,0,910109
184406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,909883
210960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,909793
190631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,909488
198797,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,2,0,2,0,0,0,909010
200708,0,0,0,0,0,0,0,0,0,2,4,1,0,3,1,0,2,1,3,0,4,0,0,0,908987
208145,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,0,1,0,6,23,0,0,908567
209932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,10,0,0,908201
206925,0,1,0,0,2,0,0,0,0,2,2,7,0,0,0,0,1,0,1,0,7,0,0,0,907778
217740,0,0,1,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,8,4,0,2,906430
214763,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,10,2,0,1,0,0,18,0,0,905610
221554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,904983
198399,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,7,0,0,0,904445
210316,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,13,0,0,904009
217560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,8,0,0,903843
218174,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,903736
210837,0,2,0,0,0,5,1,0,0,0,1,0,1,1,3,2,2,0,0,0,2,4,0,2,903567
219231,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,1,0,0,12,0,0,903340
215744,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,902855
222888,0,1,1,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,12,0,2,902613
218798,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,1,0,0,30,0,0,902216
200194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901912
201143,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901726
217875,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,2,0,3,0,0,8,0,0,901327
212506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,901314
193403,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,1,4,0,2,0,0,0,0,0,900856
220341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6,0,0,900795
186188,0,0,0,0,0,0,1,0,0,3,4,0,0,2,4,5,1,0,0,0,0,0,0,0,900632
193943,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,3,0,3,1,1,0,0,0,900576
202466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,900275
202028,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,899109
221868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,898690
214806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,13,0,0,898624
211035,0,2,0,0,0,2,2,0,0,4,3,1,0,2,1,0,1,0,0,0,5,22,0,0,898414
210354,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,4,0,2,9,0,0,898377
215864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,898360
204327,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,0,898217
205841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,898095
191516,0,3,0,0,0,1,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,897479
219361,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,2,12,0,0,897415
195264,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0,897110
188487,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,1,0,0,897104
184571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897037
214410,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,895611
207111,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,13,895546
196650,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,895460
204010,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,8,0,0,0,894102
204972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,0,0,0,893698
186963,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,893287
207574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,893206
200820,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,9,0,0,0,892732
199997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,892491
203857,0,2,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,892123
195527,0,0,0,0,1,1,2,0,0,4,4,1,0,0,0,0,12,0,0,0,6,0,0,0,892083
216114,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,6,0,0,0,0,0,13,0,0,891457
189896,0,1,0,0,0,0,0,0,0,2,10,1,1,0,1,0,3,0,2,0,9,0,0,0,891306
220991,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,4,0,4,0,0,9,0,0,890914
201218,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,889720
218795,0,8,2,0,7,1,0,0,0,7,3,0,0,0,0,0,3,0,2,0,1,43,0,0,888073
188248,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,3,5,0,5,0,0,0,0,0,887751
198586,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887575
208775,0,2,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,23,0,0,886895
222552,0,0,6,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,886252
187465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,1,885923
196412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,885699
219045,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,3,885612
219923,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,0,7,10,0,0,885594
206577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,0,0,0,0,2,0,1,0,885472
206883,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,2,5,0,0,884989
195737,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,0,4,0,10,0,0,0,884925
199201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884839
213619,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,27,0,0,884686
198005,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,12,0,0,0,884659
186548,0,0,0,0,0,0,0,0,0,29,39,0,0,0,1,0,0,0,0,0,0,0,0,0,884607
214118,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,32,0,0,884562
205863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884322
209183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,884178
221336,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,15,2,0,0,884044
